kappa,h,p,estimator,budget,comparison,equal_CNOT_shots_completed,gate_shots,counts,fingerprint,scope
0.45,0.0125,0,raw,10000,equal_total_shots,False,70000,results/stage6_v1/end_to_end/measurements/ddf10da4f3f82a067cfa696eee527f99247bd5deebae63cecd4e3d4aef0f3a87.npz,ddf10da4f3f82a067cfa696eee527f99247bd5deebae63cecd4e3d4aef0f3a87,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.1875,0.01,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/acead999ab61059c0b6385d323588842d6b9c75db536b66f60e9f9778ffdd44f.npz,acead999ab61059c0b6385d323588842d6b9c75db536b66f60e9f9778ffdd44f,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.1875,0.05,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/f6e9e75167827c43402777ecfd98eb421f46fc93a846eb5ae7eebf11f35c4df2.npz,f6e9e75167827c43402777ecfd98eb421f46fc93a846eb5ae7eebf11f35c4df2,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.1875,0.05,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/f6e9e75167827c43402777ecfd98eb421f46fc93a846eb5ae7eebf11f35c4df2.npz,f6e9e75167827c43402777ecfd98eb421f46fc93a846eb5ae7eebf11f35c4df2,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.1875,0.05,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/17cc3104b9264353682115aff0c389853de9ac518acc45904fa7a9c4b2ed7058.npz,17cc3104b9264353682115aff0c389853de9ac518acc45904fa7a9c4b2ed7058,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.1875,0.05,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/17cc3104b9264353682115aff0c389853de9ac518acc45904fa7a9c4b2ed7058.npz,17cc3104b9264353682115aff0c389853de9ac518acc45904fa7a9c4b2ed7058,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.1875,0.05,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/17cc3104b9264353682115aff0c389853de9ac518acc45904fa7a9c4b2ed7058.npz,c16e228f2392eb2a2fddb28d27367a063a0bca38e9e53d498a2dfe7cfc3958a8,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.1875,0.05,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/17cc3104b9264353682115aff0c389853de9ac518acc45904fa7a9c4b2ed7058.npz,c16e228f2392eb2a2fddb28d27367a063a0bca38e9e53d498a2dfe7cfc3958a8,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.1875,0.05,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/4749c3a5741371f138877dd3965f79ff9b78573fdc00ddce6cce81cccf835b7b.npz,4749c3a5741371f138877dd3965f79ff9b78573fdc00ddce6cce81cccf835b7b,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.1875,0.05,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/4749c3a5741371f138877dd3965f79ff9b78573fdc00ddce6cce81cccf835b7b.npz,4749c3a5741371f138877dd3965f79ff9b78573fdc00ddce6cce81cccf835b7b,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/9322b516e963695df88c9f09bb1f52c95988e7a02f14257711ed3cc9993c61a5.npz,9322b516e963695df88c9f09bb1f52c95988e7a02f14257711ed3cc9993c61a5,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/9322b516e963695df88c9f09bb1f52c95988e7a02f14257711ed3cc9993c61a5.npz,9322b516e963695df88c9f09bb1f52c95988e7a02f14257711ed3cc9993c61a5,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/7bfb38dbb81ebfe5249d4d01c079d1a63c568767695bb0e19a7f3cc1ea2042a0.npz,7bfb38dbb81ebfe5249d4d01c079d1a63c568767695bb0e19a7f3cc1ea2042a0,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/7bfb38dbb81ebfe5249d4d01c079d1a63c568767695bb0e19a7f3cc1ea2042a0.npz,7bfb38dbb81ebfe5249d4d01c079d1a63c568767695bb0e19a7f3cc1ea2042a0,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/7bfb38dbb81ebfe5249d4d01c079d1a63c568767695bb0e19a7f3cc1ea2042a0.npz,474edf25e228caed6e00ad559bfbd1780bb56c6fb655aadb854c25ed5c3282f6,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/7bfb38dbb81ebfe5249d4d01c079d1a63c568767695bb0e19a7f3cc1ea2042a0.npz,474edf25e228caed6e00ad559bfbd1780bb56c6fb655aadb854c25ed5c3282f6,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/fcfd3ed0dd375a570488b767a87929c55e981a0396523c82da210f9546e564cc.npz,fcfd3ed0dd375a570488b767a87929c55e981a0396523c82da210f9546e564cc,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/fcfd3ed0dd375a570488b767a87929c55e981a0396523c82da210f9546e564cc.npz,fcfd3ed0dd375a570488b767a87929c55e981a0396523c82da210f9546e564cc,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.01,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/6ef983281fe638e907aa94def0244cc2914ce0bd116db1348617baea929ff973.npz,6ef983281fe638e907aa94def0244cc2914ce0bd116db1348617baea929ff973,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.01,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/6ef983281fe638e907aa94def0244cc2914ce0bd116db1348617baea929ff973.npz,6ef983281fe638e907aa94def0244cc2914ce0bd116db1348617baea929ff973,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.01,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/fb3b7ef82c4e7d62ea646f9d19fb7548cbc1c805afd34cb04cd5642692a9ba0d.npz,fb3b7ef82c4e7d62ea646f9d19fb7548cbc1c805afd34cb04cd5642692a9ba0d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.01,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/fb3b7ef82c4e7d62ea646f9d19fb7548cbc1c805afd34cb04cd5642692a9ba0d.npz,fb3b7ef82c4e7d62ea646f9d19fb7548cbc1c805afd34cb04cd5642692a9ba0d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.01,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/fb3b7ef82c4e7d62ea646f9d19fb7548cbc1c805afd34cb04cd5642692a9ba0d.npz,f3191cd352247c195cbc85ad4ae81e6a22ed86c174a88874ecbb7115e7cf365b,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.01,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/fb3b7ef82c4e7d62ea646f9d19fb7548cbc1c805afd34cb04cd5642692a9ba0d.npz,f3191cd352247c195cbc85ad4ae81e6a22ed86c174a88874ecbb7115e7cf365b,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.01,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/63ea17cfc6ef9cb0f057b0b9c650df85139214afaff0f271f44fd2a6d712712f.npz,63ea17cfc6ef9cb0f057b0b9c650df85139214afaff0f271f44fd2a6d712712f,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.01,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/63ea17cfc6ef9cb0f057b0b9c650df85139214afaff0f271f44fd2a6d712712f.npz,63ea17cfc6ef9cb0f057b0b9c650df85139214afaff0f271f44fd2a6d712712f,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.05,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/dc41089d106c4e71e995a565f8597f89ab7a109e2a3cf097e53c3fdff1d77e8b.npz,dc41089d106c4e71e995a565f8597f89ab7a109e2a3cf097e53c3fdff1d77e8b,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.05,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/dc41089d106c4e71e995a565f8597f89ab7a109e2a3cf097e53c3fdff1d77e8b.npz,dc41089d106c4e71e995a565f8597f89ab7a109e2a3cf097e53c3fdff1d77e8b,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.05,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/26813b1af2844fbdb6dbd57f53d015e536e1d4f0680252b64507422ecd2bf4c9.npz,26813b1af2844fbdb6dbd57f53d015e536e1d4f0680252b64507422ecd2bf4c9,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.05,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/26813b1af2844fbdb6dbd57f53d015e536e1d4f0680252b64507422ecd2bf4c9.npz,26813b1af2844fbdb6dbd57f53d015e536e1d4f0680252b64507422ecd2bf4c9,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.05,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/26813b1af2844fbdb6dbd57f53d015e536e1d4f0680252b64507422ecd2bf4c9.npz,d588f4b66811c518033ba55853209e4ad6505d980147f7452be8e77675153a27,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.05,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/26813b1af2844fbdb6dbd57f53d015e536e1d4f0680252b64507422ecd2bf4c9.npz,d588f4b66811c518033ba55853209e4ad6505d980147f7452be8e77675153a27,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.05,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/4bbcb344f0dd1a4c81dee5d88beb22183c54cbb78c3ba077e175eba42bc9eac6.npz,4bbcb344f0dd1a4c81dee5d88beb22183c54cbb78c3ba077e175eba42bc9eac6,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2,0.05,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/4bbcb344f0dd1a4c81dee5d88beb22183c54cbb78c3ba077e175eba42bc9eac6.npz,4bbcb344f0dd1a4c81dee5d88beb22183c54cbb78c3ba077e175eba42bc9eac6,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/0d7f31fc9e92f602002f216c41517c34aa39e3abb7fcc6a49b9d1ebb4486a650.npz,0d7f31fc9e92f602002f216c41517c34aa39e3abb7fcc6a49b9d1ebb4486a650,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/0d7f31fc9e92f602002f216c41517c34aa39e3abb7fcc6a49b9d1ebb4486a650.npz,0d7f31fc9e92f602002f216c41517c34aa39e3abb7fcc6a49b9d1ebb4486a650,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/b6a50f7db49585440b34325036826b380aed4f50765d4efa2fffb292ad9e1559.npz,b6a50f7db49585440b34325036826b380aed4f50765d4efa2fffb292ad9e1559,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/b6a50f7db49585440b34325036826b380aed4f50765d4efa2fffb292ad9e1559.npz,b6a50f7db49585440b34325036826b380aed4f50765d4efa2fffb292ad9e1559,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/b6a50f7db49585440b34325036826b380aed4f50765d4efa2fffb292ad9e1559.npz,8004f99e10f541f6184efe22ebcd096581e3fae134fd7f197204f2fb5052c793,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/b6a50f7db49585440b34325036826b380aed4f50765d4efa2fffb292ad9e1559.npz,8004f99e10f541f6184efe22ebcd096581e3fae134fd7f197204f2fb5052c793,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/72e64b2b7a8f977df99871bf749dcb0066cc69385202f5387361ed2813c0b0e7.npz,72e64b2b7a8f977df99871bf749dcb0066cc69385202f5387361ed2813c0b0e7,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/72e64b2b7a8f977df99871bf749dcb0066cc69385202f5387361ed2813c0b0e7.npz,72e64b2b7a8f977df99871bf749dcb0066cc69385202f5387361ed2813c0b0e7,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.01,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/2f497921aacdefacc52b67c68e6c30a460727e78018a9445985d8fd1978c1c56.npz,2f497921aacdefacc52b67c68e6c30a460727e78018a9445985d8fd1978c1c56,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.01,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/2f497921aacdefacc52b67c68e6c30a460727e78018a9445985d8fd1978c1c56.npz,2f497921aacdefacc52b67c68e6c30a460727e78018a9445985d8fd1978c1c56,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.01,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/c015a15e14f1327e712587e8cacc7c21c0f3d6b85f2f58bb4ade6a3c940e0883.npz,c015a15e14f1327e712587e8cacc7c21c0f3d6b85f2f58bb4ade6a3c940e0883,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.01,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/c015a15e14f1327e712587e8cacc7c21c0f3d6b85f2f58bb4ade6a3c940e0883.npz,c015a15e14f1327e712587e8cacc7c21c0f3d6b85f2f58bb4ade6a3c940e0883,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.01,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/c015a15e14f1327e712587e8cacc7c21c0f3d6b85f2f58bb4ade6a3c940e0883.npz,beb416dbe9ed97e3fd4a74dafd47155be8b2c8b4792463b847116319ab6ed8de,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.01,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/c015a15e14f1327e712587e8cacc7c21c0f3d6b85f2f58bb4ade6a3c940e0883.npz,beb416dbe9ed97e3fd4a74dafd47155be8b2c8b4792463b847116319ab6ed8de,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.01,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/0ec1411bad1544b4b0c18fea312d1b70e79ab058763918a2670e29f6436f7ef5.npz,0ec1411bad1544b4b0c18fea312d1b70e79ab058763918a2670e29f6436f7ef5,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.01,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/0ec1411bad1544b4b0c18fea312d1b70e79ab058763918a2670e29f6436f7ef5.npz,0ec1411bad1544b4b0c18fea312d1b70e79ab058763918a2670e29f6436f7ef5,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.05,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/084e35c00254691e1a8282fa222ac534763ed48e4e29d743596ccfc52b94f493.npz,084e35c00254691e1a8282fa222ac534763ed48e4e29d743596ccfc52b94f493,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.05,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/084e35c00254691e1a8282fa222ac534763ed48e4e29d743596ccfc52b94f493.npz,084e35c00254691e1a8282fa222ac534763ed48e4e29d743596ccfc52b94f493,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.05,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/2ebf33e18f40deb498f071e8a2408c362a481b3951bad6055e8359f6aa2a00aa.npz,2ebf33e18f40deb498f071e8a2408c362a481b3951bad6055e8359f6aa2a00aa,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.05,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/2ebf33e18f40deb498f071e8a2408c362a481b3951bad6055e8359f6aa2a00aa.npz,2ebf33e18f40deb498f071e8a2408c362a481b3951bad6055e8359f6aa2a00aa,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.05,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/2ebf33e18f40deb498f071e8a2408c362a481b3951bad6055e8359f6aa2a00aa.npz,71be8ccfc415869f2576d12e377ea21505f81ca8491dcf851f66057b9e6fea15,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.05,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/2ebf33e18f40deb498f071e8a2408c362a481b3951bad6055e8359f6aa2a00aa.npz,71be8ccfc415869f2576d12e377ea21505f81ca8491dcf851f66057b9e6fea15,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.05,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/7ff158a7a40e46e9a74baea83fe0cfff2d44690d2a98c8eb77229e30d2b9aa2c.npz,7ff158a7a40e46e9a74baea83fe0cfff2d44690d2a98c8eb77229e30d2b9aa2c,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.45,0.2125,0.05,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/7ff158a7a40e46e9a74baea83fe0cfff2d44690d2a98c8eb77229e30d2b9aa2c.npz,7ff158a7a40e46e9a74baea83fe0cfff2d44690d2a98c8eb77229e30d2b9aa2c,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.0125,0,raw,10000,equal_total_shots,False,60000,results/stage6_v1/end_to_end/measurements/e78602393b927809b80389a876eead03417a209bb939e8287298344c29ab377c.npz,e78602393b927809b80389a876eead03417a209bb939e8287298344c29ab377c,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.0125,0,raw,100000,equal_total_shots,False,600000,results/stage6_v1/end_to_end/measurements/e78602393b927809b80389a876eead03417a209bb939e8287298344c29ab377c.npz,e78602393b927809b80389a876eead03417a209bb939e8287298344c29ab377c,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.0125,0,zne,10000,equal_total_shots,False,179988,results/stage6_v1/end_to_end/measurements/582b6ff87a3f053e5de6a1434c9a224dc734a4b6f43bf79d8fa2263b4071aa42.npz,582b6ff87a3f053e5de6a1434c9a224dc734a4b6f43bf79d8fa2263b4071aa42,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.0125,0,zne,100000,equal_total_shots,False,1799988,results/stage6_v1/end_to_end/measurements/582b6ff87a3f053e5de6a1434c9a224dc734a4b6f43bf79d8fa2263b4071aa42.npz,582b6ff87a3f053e5de6a1434c9a224dc734a4b6f43bf79d8fa2263b4071aa42,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.0125,0,zne_quadratic,10000,equal_total_shots,False,179988,results/stage6_v1/end_to_end/measurements/582b6ff87a3f053e5de6a1434c9a224dc734a4b6f43bf79d8fa2263b4071aa42.npz,1e3af8787d6f2f8ba2de3d94ee1ee5a851f9962a0eece55a31220e07aef66fa2,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.0125,0,zne_quadratic,100000,equal_total_shots,False,1799988,results/stage6_v1/end_to_end/measurements/582b6ff87a3f053e5de6a1434c9a224dc734a4b6f43bf79d8fa2263b4071aa42.npz,1e3af8787d6f2f8ba2de3d94ee1ee5a851f9962a0eece55a31220e07aef66fa2,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.0125,0,sv,10000,equal_total_shots,False,60000,results/stage6_v1/end_to_end/measurements/0257b1e26d322cd7309b3a1bbd25fb31cc762b86f25c1e0e1d47cf4af8fddf9d.npz,0257b1e26d322cd7309b3a1bbd25fb31cc762b86f25c1e0e1d47cf4af8fddf9d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.0125,0,sv,100000,equal_total_shots,False,600000,results/stage6_v1/end_to_end/measurements/0257b1e26d322cd7309b3a1bbd25fb31cc762b86f25c1e0e1d47cf4af8fddf9d.npz,0257b1e26d322cd7309b3a1bbd25fb31cc762b86f25c1e0e1d47cf4af8fddf9d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
